FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0,G1,,
15891,30433.09414,2,30000956.69,0.113961764,0.198894009,,
15892,30433.11875,1,30000961.68,0.089774588,0.175727177,,
15893,30433.14383,2,30000966.67,0.113796389,0.198948568,,
15894,30433.16948,1,30000971.65,0.089710178,0.175312461,,
15895,30433.19396,2,30000976.64,0.114085407,0.198887594,,
15896,30433.22004,1,30000981.62,0.089622261,0.174565297,,
15897,30433.24422,2,30000986.61,0.114194345,0.198455221,,
15898,30433.26918,1,30000991.6,0.089576594,0.17515123,,
15899,30433.29489,2,30000996.58,0.114145882,0.197933238,,
15900,30433.31956,1,30001001.57,0.089520572,0.175302409,,
15901,30433.3445,2,30001006.56,0.11454187,0.198666315,,
15902,30433.36956,1,30001011.54,0.089601033,0.176106512,,
15903,30433.39519,2,30001016.53,0.114216609,0.198742433,,
15904,30433.41971,1,30001021.52,0.089728196,0.175802502,,
15905,30433.44476,2,30001026.5,0.113971291,0.1984867,,
15906,30433.47012,1,30001031.49,0.089461339,0.175157116,,
15907,30433.49587,2,30001036.48,0.114044814,0.198360056,,
15908,30433.52013,1,30001041.46,0.089511666,0.175366226,,
15909,30433.54563,2,30001046.45,0.11406366,0.197557275,,
15910,30433.57027,1,30001051.44,0.090544508,0.17575892,,
15911,30433.5954,2,30001056.42,0.115423213,0.197764799,,
15912,30433.62139,1,30001061.41,0.089667203,0.175071408,,
15913,30433.64571,2,30001066.4,0.114179951,0.196935829,,
15914,30433.67053,1,30001071.38,0.089421471,0.174358964,,
15915,30433.69562,2,30001076.37,0.113952755,0.197035557,,
15916,30433.72119,1,30001081.35,0.089544803,0.173187694,,
15917,30433.74568,2,30001086.34,0.113076796,0.196890859,,
15918,30433.77102,1,30001091.33,0.088836291,0.17374962,,
15919,30433.79683,2,30001096.31,0.113405889,0.19664154,,
15920,30433.82139,1,30001101.3,0.088849235,0.173391183,,
15921,30433.84639,2,30001106.29,0.113513481,0.196634795,,
15922,30433.87113,1,30001111.27,0.089121373,0.173261299,,
15923,30433.89682,2,30001116.26,0.113634121,0.196266437,,
15924,30433.92134,1,30001121.25,0.088952374,0.173976917,,
15925,30433.94638,2,30001126.23,0.113244449,0.197073318,,
15926,30433.97176,1,30001131.22,0.088910849,0.173421802,,
15927,30433.99753,2,30001136.21,0.113246728,0.196858917,,
15928,30434.02245,1,30001141.19,0.088737501,0.174303545,,
15929,30434.04686,2,30001146.18,0.113429603,0.197442205,,
15930,30434.07187,1,30001151.17,0.08941329,0.173855631,,
15931,30434.09745,2,30001156.15,0.114219819,0.20102572,,
15932,30434.12238,1,30001161.14,0.089036667,0.173308914,,
15933,30434.14715,2,30001166.13,0.113764702,0.203506742,,
15934,30434.17307,1,30001171.11,0.089512805,0.173398854,,
15935,30434.19732,2,30001176.1,0.114168146,0.204937582,,
15936,30434.22307,1,30001181.08,0.089135767,0.172631057,,
15937,30434.24742,2,30001186.07,0.113962903,0.205853383,,
15938,30434.27283,1,30001191.06,0.089410805,0.173670328,,
15939,30434.29838,2,30001196.04,0.113831079,0.206012101,,
15940,30434.32289,1,30001201.03,0.089494994,0.172906631,,
15941,30434.34881,2,30001206.02,0.114594786,0.206557891,,
15942,30434.37309,1,30001211,0.089455126,0.173278097,,
15943,30434.39812,2,30001215.99,0.113838639,0.207148784,,
15944,30434.42386,1,30001220.98,0.089294618,0.173954036,,
15945,30434.44863,2,30001225.96,0.114076501,0.207121736,,
15946,30434.47338,1,30001230.95,0.088955688,0.17345057,,
15947,30434.49842,2,30001235.94,0.113616827,0.206232057,,
15948,30434.52408,1,30001240.92,0.089486502,0.173348792,,
15949,30434.54911,2,30001245.91,0.113565983,0.205955425,,
15950,30434.57411,1,30001250.9,0.088967389,0.173046765,,
15951,30434.59868,2,30001255.88,0.113362604,0.20519735,,
15952,30434.6239,1,30001260.87,0.089160931,0.172635621,,
15953,30434.64936,2,30001265.86,0.113246935,0.20497832,,
15954,30434.67401,1,30001270.84,0.089020823,0.17296119,,
15955,30434.69898,2,30001275.83,0.113437991,0.205466376,,
15956,30434.72474,1,30001280.81,0.08889107,0.172899819,,
15957,30434.74925,2,30001285.8,0.113244346,0.206236157,,
15958,30434.77434,1,30001290.79,0.089238181,0.17354051,,
15959,30434.80003,2,30001295.77,0.113764805,0.206956207,,
15960,30434.82463,1,30001300.76,0.089742901,0.173353884,,
15961,30434.84995,2,30001305.75,0.114096901,0.208308151,,
15962,30434.87476,1,30001310.73,0.089731924,0.172447937,,
15963,30434.90011,2,30001315.72,0.11384247,0.208190237,,
15964,30434.92553,1,30001320.71,0.089461443,0.172169321,,
15965,30434.94984,2,30001325.69,0.113699774,0.209076278,,
15966,30434.97582,1,30001330.68,0.089558886,0.172027996,,
15967,30435.00003,2,30001335.67,0.113416969,0.209476776,,
15968,30435.02527,1,30001340.65,0.089376011,0.173094447,,
15969,30435.05103,2,30001345.64,0.113803845,0.209644951,,
15970,30435.07539,1,30001350.63,0.08952461,0.173071697,,
15971,30435.10039,2,30001355.61,0.113725973,0.209781778,,
15972,30435.12558,1,30001360.6,0.089558472,0.172660619,,
15973,30435.15142,2,30001365.59,0.113503126,0.208669498,,
15974,30435.17612,1,30001370.57,0.08962195,0.173193579,,
15975,30435.20078,2,30001375.56,0.113386835,0.208316682,,
15976,30435.22628,1,30001380.54,0.089648978,0.172967671,,
15977,30435.25101,2,30001385.53,0.113374098,0.208212854,,
15978,30435.27606,1,30001390.52,0.089429445,0.173013104,,
15979,30435.30131,2,30001395.5,0.113495981,0.20748467,,
15980,30435.32722,1,30001400.49,0.09000458,0.17340765,,
15981,30435.35124,2,30001405.48,0.113712511,0.20734156,,
15982,30435.37633,1,30001410.46,0.089651877,0.17227553,,
15983,30435.40198,2,30001415.45,0.112986291,0.207963469,,
15984,30435.42696,1,30001420.44,0.089775831,0.173179361,,
15985,30435.45167,2,30001425.42,0.113033615,0.208981643,,
15986,30435.47707,1,30001430.41,0.089593991,0.173030894,,
15987,30435.50172,2,30001435.4,0.113372131,0.209552167,,
15988,30435.52712,1,30001440.38,0.089227826,0.173513396,,
15989,30435.552,2,30001445.37,0.11322581,0.210473391,,
15990,30435.57812,1,30001450.36,0.089555883,0.172611747,,
15991,30435.60301,2,30001455.34,0.113201992,0.210295759,,
15992,30435.62774,1,30001460.33,0.089358407,0.172050812,,
15993,30435.65244,2,30001465.32,0.113119046,0.211144568,,
15994,30435.67795,1,30001470.3,0.089402521,0.173645859,,
15995,30435.70246,2,30001475.29,0.112775767,0.211089282,,
15996,30435.72767,1,30001480.27,0.08923259,0.172487219,,
15997,30435.75392,2,30001485.26,0.113035789,0.211206204,,
15998,30435.77784,1,30001490.25,0.089370212,0.172522997,,
15999,30435.80293,2,30001495.23,0.11264384,0.210467373,,
16000,30435.82877,1,30001500.22,0.0894602,0.173600293,,
16001,30435.85306,2,30001505.21,0.11256576,0.210432852,,
16002,30435.8782,1,30001510.19,0.089282502,0.173409502,,
16003,30435.90401,2,30001515.18,0.112456926,0.209875157,,
16004,30435.92831,1,30001520.17,0.089650428,0.172690378,,
16005,30435.95401,2,30001525.15,0.112895371,0.209246569,,
16006,30435.97887,1,30001530.14,0.089555883,0.172689915,,
16007,30436.00465,2,30001535.13,0.112448538,0.208630811,,
16008,30436.02876,1,30001540.11,0.089039359,0.173211369,,
16009,30436.05385,2,30001545.1,0.11213912,0.208119409,,
16010,30436.07967,1,30001550.09,0.089323302,0.173262754,,
16011,30436.104,2,30001555.07,0.112398107,0.207095349,,
16012,30436.12904,1,30001560.06,0.08922503,0.173373063,,
16013,30436.1551,2,30001565.05,0.112303874,0.206944766,,
16014,30436.17949,1,30001570.03,0.089145398,0.173138359,,
16015,30436.20439,2,30001575.02,0.11221285,0.206232388,,
16016,30436.22938,1,30001580,0.089441353,0.173438137,,
16017,30436.25505,2,30001584.99,0.112309362,0.206025658,,
16018,30436.2796,1,30001589.98,0.089677144,0.173347205,,
16019,30436.30474,2,30001594.96,0.112173086,0.205404477,,
16020,30436.32961,1,30001599.95,0.089768582,0.173979893,,
16021,30436.35546,2,30001604.94,0.11197882,0.204392916,,
16022,30436.37981,1,30001609.92,0.089493958,0.173304682,,
16023,30436.40549,2,30001614.91,0.111718279,0.203188645,,
16024,30436.42994,1,30001619.9,0.089862298,0.173514917,,
16025,30436.45504,2,30001624.88,0.112071914,0.202947659,,
16026,30436.48138,1,30001629.87,0.090005616,0.173237359,,
16027,30436.50527,2,30001634.86,0.111614001,0.202718576,,
16028,30436.53057,1,30001639.84,0.089645043,0.172070056,,
16029,30436.55604,2,30001644.83,0.111881479,0.203653424,,
16030,30436.58051,1,30001649.82,0.089827297,0.17345176,,
16031,30436.60611,2,30001654.8,0.111281595,0.203624656,,
16032,30436.63118,1,30001659.79,0.089342563,0.1740162,,
16033,30436.65592,2,30001664.78,0.111723043,0.203323092,,
16034,30436.68138,1,30001669.76,0.089381499,0.173173144,,
16035,30436.70597,2,30001674.75,0.111619179,0.20335014,,
16036,30436.73106,1,30001679.73,0.089774588,0.173287686,,
16037,30436.75671,2,30001684.72,0.111264819,0.202532348,,
16038,30436.78138,1,30001689.71,0.089536519,0.172836994,,
16039,30436.80653,2,30001694.69,0.111606649,0.202264842,,
16040,30436.83217,1,30001699.68,0.089567067,0.172630727,,
16041,30436.85665,2,30001704.67,0.111613897,0.202391949,,
16042,30436.8816,1,30001709.65,0.089741658,0.173753985,,
16043,30436.90684,2,30001714.64,0.111664742,0.202326345,,
16044,30436.93201,1,30001719.63,0.089826572,0.173192918,,
16045,30436.9569,2,30001724.61,0.111546898,0.201977894,,
16046,30436.98193,1,30001729.6,0.090034921,0.173656241,,
16047,30437.00769,2,30001734.59,0.111579311,0.201481504,,
16048,30437.03236,1,30001739.57,0.089809486,0.174340976,,
16049,30437.05765,2,30001744.56,0.111675201,0.201226894,,
16050,30437.08232,1,30001749.55,0.089806897,0.173818729,,
16051,30437.10819,2,30001754.53,0.111575168,0.200564909,,
16052,30437.13239,1,30001759.52,0.089548635,0.174489708,,
16053,30437.15788,2,30001764.51,0.111398092,0.200600621,,
16054,30437.18336,1,30001769.49,0.089800166,0.174907003,,
16055,30437.20803,2,30001774.48,0.111915652,0.201828236,,
16056,30437.23287,1,30001779.46,0.089868407,0.174596974,,
16057,30437.25778,2,30001784.45,0.112100806,0.202728298,,
16058,30437.28389,1,30001789.44,0.089413187,0.17537317,,
16059,30437.30808,2,30001794.42,0.111774302,0.203271245,,
16060,30437.3334,1,30001799.41,0.089634377,0.173529003,,
16061,30437.35823,2,30001804.4,0.111687731,0.203250413,,
16062,30437.38464,1,30001809.38,0.089717116,0.17300001,,
16063,30437.40886,2,30001814.37,0.111700365,0.20300407,,
16064,30437.43373,1,30001819.36,0.089551327,0.173635674,,
16065,30437.45926,2,30001824.34,0.111845857,0.203299814,,
16066,30437.48371,1,30001829.33,0.089710385,0.173294563,,
16067,30437.50877,2,30001834.32,0.111778962,0.203071525,,
16068,30437.53516,1,30001839.3,0.089882801,0.173473121,,
16069,30437.55918,2,30001844.29,0.111979648,0.202815725,,
16070,30437.58429,1,30001849.28,0.089851942,0.173318239,,
16071,30437.609,2,30001854.26,0.111982651,0.201686514,,
16072,30437.63474,1,30001859.25,0.089739898,0.173437343,,
16073,30437.65934,2,30001864.24,0.111789731,0.201423572,,
16074,30437.68462,1,30001869.22,0.08934743,0.173653662,,
16075,30437.7103,2,30001874.21,0.111868639,0.201820565,,
16076,30437.73455,1,30001879.19,0.089456058,0.173542428,,
16077,30437.7596,2,30001884.18,0.111514693,0.201182916,,
16078,30437.7849,1,30001889.17,0.089675591,0.17366259,,
16079,30437.81036,2,30001894.15,0.112078852,0.201588242,,
16080,30437.83558,1,30001899.14,0.089430169,0.174207918,,
16081,30437.85993,2,30001904.13,0.111978198,0.201448438,,
16082,30437.88568,1,30001909.11,0.090076964,0.174801588,,
16083,30437.91004,2,30001914.1,0.111731016,0.200970565,,
16084,30437.93517,1,30001919.09,0.089755224,0.173325513,,
16085,30437.96106,2,30001924.07,0.112211608,0.200534687,,
16086,30437.9858,1,30001929.06,0.090429046,0.1739873,,
16087,30438.01066,2,30001934.05,0.112559444,0.200896365,,
16088,30438.0356,1,30001939.03,0.090256733,0.174897282,,
16089,30438.06057,2,30001944.02,0.112554369,0.201017519,,
16090,30438.08609,1,30001949.01,0.08979126,0.174657023,,
16091,30438.11104,2,30001953.99,0.112670349,0.202161808,,
16092,30438.13658,1,30001958.98,0.090338333,0.174599686,,
16093,30438.16099,2,30001963.97,0.113359394,0.202366752,,
16094,30438.18642,1,30001968.95,0.090482893,0.1739832,,
16095,30438.21207,2,30001973.94,0.113446378,0.202692189,,
16096,30438.23622,1,30001978.92,0.090345374,0.173885456,,
16097,30438.26172,2,30001983.91,0.113587418,0.203162589,,
16098,30438.28644,1,30001988.9,0.090625176,0.175426737,,
16099,30438.31195,2,30001993.88,0.114362205,0.20374634,,
16100,30438.33706,1,30001998.87,0.090313066,0.174434487,,
16101,30438.36228,2,30002003.86,0.114821464,0.204454287,,
16102,30438.38693,1,30002008.84,0.090435984,0.174839879,,
16103,30438.41172,2,30002013.83,0.115687171,0.206598232,,
16104,30438.43697,1,30002018.82,0.090419104,0.17531299,,
16105,30438.4624,2,30002023.8,0.116359957,0.208861613,,
16106,30438.48714,1,30002028.79,0.090269366,0.174726858,,
16107,30438.51206,2,30002033.78,0.116876792,0.212332041,,
16108,30438.53782,1,30002038.76,0.090359975,0.174538183,,
16109,30438.56325,2,30002043.75,0.117303432,0.214846857,,
16110,30438.58784,1,30002048.74,0.090225667,0.17344971,,
16111,30438.61258,2,30002053.72,0.117429871,0.217338989,,
16112,30438.63764,1,30002058.71,0.089761437,0.173354876,,
16113,30438.66291,2,30002063.7,0.116982831,0.218820288,,
16114,30438.68763,1,30002068.68,0.090039788,0.174193302,,
16115,30438.71279,2,30002073.67,0.117000331,0.220282078,,
16116,30438.73875,1,30002078.65,0.08991656,0.173686662,,
16117,30438.76323,2,30002083.64,0.116724879,0.221510355,,
16118,30438.78801,1,30002088.63,0.090082038,0.174198329,,
16119,30438.81306,2,30002093.61,0.116752321,0.220768151,,
16120,30438.83936,1,30002098.6,0.089979106,0.173086577,,
16121,30438.86344,2,30002103.59,0.116874617,0.22082443,,
16122,30438.88849,1,30002108.57,0.090107926,0.17276815,,
16123,30438.91407,2,30002113.56,0.116320089,0.220521213,,
16124,30438.93901,1,30002118.55,0.089821291,0.173455265,,
16125,30438.96392,2,30002123.53,0.116276804,0.220347285,,
16126,30438.98874,1,30002128.52,0.089968336,0.173479205,,
16127,30439.01464,2,30002133.51,0.116196964,0.218768837,,
16128,30439.03903,1,30002138.49,0.08987576,0.172898894,,
16129,30439.06446,2,30002143.48,0.116318329,0.217093308,,
16130,30439.0891,1,30002148.47,0.090238404,0.173788374,,
16131,30439.11507,2,30002153.45,0.116470759,0.21622003,,
16132,30439.13933,1,30002158.44,0.090221317,0.173687654,,
16133,30439.1646,2,30002163.43,0.116860845,0.21529378,,
16134,30439.19025,1,30002168.41,0.089945037,0.173577742,,
16135,30439.21503,2,30002173.4,0.117652925,0.214547079,,
16136,30439.23959,1,30002178.38,0.089924223,0.173948282,,
16137,30439.26525,2,30002183.37,0.11808961,0.214711153,,
16138,30439.28984,1,30002188.36,0.089482153,0.173979497,,
16139,30439.31532,2,30002193.34,0.118259437,0.215020984,,
16140,30439.34011,1,30002198.33,0.08956044,0.17339396,,
16141,30439.36575,2,30002203.32,0.118443969,0.214811013,,
16142,30439.39007,1,30002208.3,0.089320713,0.172534703,,
16143,30439.41596,2,30002213.29,0.118626327,0.214993605,,
16144,30439.44028,1,30002218.28,0.089303938,0.172549781,,
16145,30439.46657,2,30002223.26,0.119182202,0.215731047,,
16146,30439.49097,1,30002228.25,0.089924326,0.172873962,,
16147,30439.51558,2,30002233.24,0.119008957,0.215655259,,
16148,30439.5412,1,30002238.22,0.089921013,0.173020577,,
16149,30439.56591,2,30002243.21,0.11881293,0.214613013,,
16150,30439.59089,1,30002248.2,0.090044655,0.173724027,,
16151,30439.61658,2,30002253.18,0.118347354,0.215193787,,
16152,30439.64137,1,30002258.17,0.089753774,0.174668662,,
16153,30439.66636,2,30002263.16,0.118305622,0.216574102,,
16154,30439.69124,1,30002268.14,0.090115382,0.174089541,,
16155,30439.71628,2,30002273.13,0.117978704,0.215997957,,
16156,30439.7415,1,30002278.11,0.090136818,0.174324311,,
16157,30439.76671,2,30002283.1,0.117750265,0.215159795,,
16158,30439.7924,1,30002288.09,0.090162706,0.174049068,,
16159,30439.81652,2,30002293.07,0.118127614,0.214332149,,
16160,30439.84232,1,30002298.06,0.090237161,0.173263812,,
16161,30439.86669,2,30002303.05,0.117402533,0.21357447,,
16162,30439.89247,1,30002308.03,0.090081831,0.174120755,,
16163,30439.91685,2,30002313.02,0.117562316,0.213733783,,
16164,30439.94327,1,30002318.01,0.089985733,0.174360485,,
16165,30439.96726,2,30002322.99,0.11688342,0.212375887,,
16166,30439.99223,1,30002327.98,0.089884044,0.174103825,,
16167,30440.01778,2,30002332.97,0.11670945,0.210561215,,
16168,30440.04276,1,30002337.95,0.089926812,0.174008264,,
16169,30440.06744,2,30002342.94,0.116970094,0.209632848,,
16170,30440.09261,1,30002347.93,0.089973928,0.173960715,,
16171,30440.11803,2,30002352.91,0.117472224,0.209421291,,
16172,30440.14277,1,30002357.9,0.090317311,0.174510539,,
16173,30440.16773,2,30002362.89,0.117641741,0.211098342,,
16174,30440.19299,1,30002367.87,0.090420347,0.175052494,,
16175,30440.21893,2,30002372.86,0.118590601,0.21239328,,
16176,30440.24307,1,30002377.84,0.090164777,0.174395668,,
16177,30440.26813,2,30002382.83,0.119380403,0.213517133,,
16178,30440.29396,1,30002387.82,0.090319797,0.174271339,,
16179,30440.31849,2,30002392.8,0.120306688,0.214962721,,
16180,30440.3436,1,30002397.79,0.090057496,0.174738564,,
16181,30440.36887,2,30002402.78,0.120400093,0.2149612,,
16182,30440.39359,1,30002407.76,0.089953011,0.173885589,,
16183,30440.41869,2,30002412.75,0.120532952,0.214549261,,
16184,30440.44379,1,30002417.74,0.090246792,0.173760003,,
16185,30440.47002,2,30002422.72,0.120123502,0.213354646,,
16186,30440.49408,1,30002427.71,0.090008619,0.173737055,,
16187,30440.5199,2,30002432.7,0.119411676,0.212525809,,
16188,30440.54474,1,30002437.68,0.090301675,0.174165461,,
16189,30440.56915,2,30002442.67,0.119551059,0.212861497,,
16190,30440.5951,1,30002447.66,0.090280032,0.17469247,,
16191,30440.61928,2,30002452.64,0.119784882,0.212323576,,
16192,30440.64472,1,30002457.63,0.090051904,0.174177232,,
16193,30440.67005,2,30002462.62,0.119211093,0.212223452,,
16194,30440.69485,1,30002467.6,0.090284278,0.174810714,,
16195,30440.72029,2,30002472.59,0.119243919,0.212334356,,
16196,30440.7456,1,30002477.57,0.090099642,0.173960649,,
16197,30440.77028,2,30002482.56,0.119483335,0.214144531,,
16198,30440.79505,1,30002487.55,0.090303332,0.173318107,,
16199,30440.82006,2,30002492.53,0.11955779,0.21583461,,
16200,30440.84593,1,30002497.52,0.090224838,0.172857164,,
16201,30440.87022,2,30002502.51,0.119560379,0.218573879,,
16202,30440.89555,1,30002507.49,0.090008619,0.172705258,,
16203,30440.92102,2,30002512.48,0.119639804,0.220720867,,
16204,30440.94568,1,30002517.47,0.090263153,0.172945186,,
16205,30440.97125,2,30002522.45,0.119501871,0.222999788,,
16206,30440.99587,1,30002527.44,0.089967715,0.172958214,,
16207,30441.02152,2,30002532.43,0.119404324,0.222897217,,
16208,30441.04593,1,30002537.41,0.090134954,0.173412411,,
16209,30441.07085,2,30002542.4,0.11963618,0.22419275,,
16210,30441.09681,1,30002547.39,0.090388763,0.17407314,,
16211,30441.12124,2,30002552.37,0.119490998,0.223370262,,
16212,30441.1462,1,30002557.36,0.090213551,0.173788572,,
16213,30441.17128,2,30002562.35,0.119667349,0.222747956,,
16214,30441.19685,1,30002567.33,0.089970822,0.174021953,,
16215,30441.22162,2,30002572.32,0.119210265,0.22183447,,
16216,30441.24659,1,30002577.3,0.089900613,0.173609684,,
16217,30441.27167,2,30002582.29,0.11911106,0.221285307,,
16218,30441.29804,1,30002587.28,0.08966275,0.173330672,,
16219,30441.32177,2,30002592.26,0.118858494,0.222271869,,
16220,30441.34697,1,30002597.25,0.089733477,0.17351452,,
16221,30441.37239,2,30002602.24,0.117975908,0.222342366,,
16222,30441.39711,1,30002607.22,0.089813524,0.173663384,,
16223,30441.42205,2,30002612.21,0.118165411,0.22166074,,
16224,30441.4519,1,30002617.2,0.089068457,0.17243643,,
16225,30441.47215,2,30002622.18,0.117368567,0.22079467,,
16226,30441.49777,1,30002627.17,0.089295757,0.172783096,,
16227,30441.52323,2,30002632.16,0.117220072,0.219862535,,
16228,30441.54765,1,30002637.14,0.088797355,0.172890362,,
16229,30441.57347,2,30002642.13,0.116720841,0.219358143,,
16230,30441.59849,1,30002647.12,0.088991931,0.173102647,,
16231,30441.62275,2,30002652.1,0.116572552,0.218389436,,
16232,30441.64796,1,30002657.09,0.08915917,0.173421405,,
16233,30441.6729,2,30002662.08,0.11645067,0.218658793,,
16234,30441.69923,1,30002667.06,0.088831424,0.173411155,,
16235,30441.7231,2,30002672.05,0.116491573,0.218359015,,
16236,30441.74833,1,30002677.03,0.088934459,0.173210972,,
16237,30441.77399,2,30002682.02,0.11605551,0.217270675,,
16238,30441.79852,1,30002687.01,0.08916062,0.174520195,,
16239,30441.82337,2,30002691.99,0.116541176,0.216515972,,
16240,30441.84965,1,30002696.98,0.089484224,0.175408353,,
16241,30441.87388,2,30002701.97,0.116570999,0.215307601,,
16242,30441.89893,1,30002706.95,0.089821187,0.174813889,,
16243,30441.92365,2,30002711.94,0.116365135,0.21512825,,
16244,30441.94926,1,30002716.93,0.0895622,0.175145807,,
16245,30441.97394,2,30002721.91,0.116085126,0.21465051,,
16246,30441.9991,1,30002726.9,0.08948526,0.174107198,,
16247,30442.02496,2,30002731.89,0.116635202,0.213589482,,
16248,30442.04937,1,30002736.87,0.089301038,0.175135226,,
16249,30442.07469,2,30002741.86,0.116463718,0.213737817,,
16250,30442.09932,1,30002746.85,0.089861262,0.174935705,,
16251,30442.12534,2,30002751.83,0.116331583,0.215288158,,
16252,30442.14973,1,30002756.82,0.089470452,0.174771035,,
16253,30442.17476,2,30002761.81,0.116316775,0.216636002,,
16254,30442.20006,1,30002766.79,0.089996917,0.174895099,,
16255,30442.22534,2,30002771.78,0.115876363,0.216558561,,
16256,30442.25002,1,30002776.76,0.089384917,0.174802911,,
16257,30442.27521,2,30002781.75,0.115947193,0.217093109,,
16258,30442.30049,1,30002786.74,0.089579286,0.175520116,,
16259,30442.32623,2,30002791.72,0.11558807,0.216518617,,
16260,30442.35069,1,30002796.71,0.089543871,0.174654047,,
16261,30442.37555,2,30002801.7,0.11551434,0.215828989,,
16262,30442.4006,1,30002806.68,0.089828746,0.174732546,,
16263,30442.42593,2,30002811.67,0.115941084,0.21585531,,
16264,30442.45074,1,30002816.66,0.089438764,0.174851386,,
16265,30442.4758,2,30002821.64,0.115835148,0.216881816,,
16266,30442.50166,1,30002826.63,0.089551223,0.174565231,,
16267,30442.52603,2,30002831.62,0.115744125,0.21755921,,
16268,30442.55092,1,30002836.6,0.089296586,0.173845446,,
16269,30442.57701,2,30002841.59,0.115920062,0.218383749,,
16270,30442.60118,1,30002846.58,0.089168386,0.174091062,,
16271,30442.62729,2,30002851.56,0.116034696,0.218541474,,
16272,30442.65139,1,30002856.55,0.089641522,0.173970502,,
16273,30442.67684,2,30002861.54,0.116654152,0.217928824,,
16274,30442.70211,1,30002866.52,0.089481428,0.173854506,,
16275,30442.72662,2,30002871.51,0.116411112,0.218097726,,
16276,30442.75219,1,30002876.49,0.089116403,0.17392454,,
16277,30442.7769,2,30002881.48,0.11624056,0.216979957,,
16278,30442.80269,1,30002886.47,0.088666463,0.173926128,,
16279,30442.82682,2,30002891.45,0.116879381,0.216728654,,
16280,30442.85262,1,30002896.44,0.089241806,0.172511755,,
16281,30442.87759,2,30002901.43,0.116737099,0.216388866,,
16282,30442.90228,1,30002906.41,0.089223477,0.173547718,,
16283,30442.92719,2,30002911.4,0.116890254,0.216569407,,
16284,30442.95242,1,30002916.39,0.088791245,0.172887122,,
16285,30442.97765,2,30002921.37,0.116981174,0.217035839,,
16286,30443.00252,1,30002926.36,0.088376824,0.173175195,,
16287,30443.02836,2,30002931.35,0.116701373,0.217513711,,
16288,30443.05276,1,30002936.33,0.088693698,0.174031146,,
16289,30443.07909,2,30002941.32,0.11653548,0.218105927,,
16290,30443.10291,1,30002946.31,0.088456043,0.172956429,,
16291,30443.12854,2,30002951.29,0.116426853,0.219551316,,
16292,30443.15319,1,30002956.28,0.088504713,0.173154231,,
16293,30443.17896,2,30002961.27,0.116349705,0.22188559,,
16294,30443.20312,1,30002966.25,0.088571194,0.172182217,,
16295,30443.22816,2,30002971.24,0.116294926,0.224310797,,
16296,30443.25409,1,30002976.22,0.088616343,0.17171724,,
16297,30443.27884,2,30002981.21,0.116306627,0.224810162,,
16298,30443.30354,1,30002986.2,0.088258256,0.173087371,,
16299,30443.32874,2,30002991.18,0.116223784,0.225019471,,
16300,30443.35411,1,30002996.17,0.088469919,0.173481917,,
16301,30443.37882,2,30003001.16,0.11662816,0.223956592,,
16302,30443.4041,1,30003006.14,0.088306926,0.173005631,,
16303,30443.42885,2,30003011.13,0.116363685,0.222951975,,
16304,30443.4554,1,30003016.12,0.088589834,0.173145633,,
16305,30443.4791,2,30003021.1,0.116485567,0.221720193,,
16306,30443.5042,1,30003026.09,0.088431397,0.173208327,,
16307,30443.52996,2,30003031.08,0.116716906,0.220626165,,
16308,30443.55444,1,30003036.06,0.088574197,0.173013898,,
16309,30443.5794,2,30003041.05,0.116784733,0.219746208,,
16310,30443.6058,1,30003046.04,0.088577407,0.172659693,,
16311,30443.6297,2,30003051.02,0.11591737,0.219383339,,
16312,30443.65486,1,30003056.01,0.088476857,0.172350921,,
16313,30443.68045,2,30003061,0.115663457,0.218188195,,
16314,30443.7049,1,30003065.98,0.088372475,0.171962128,,
16315,30443.73055,2,30003070.97,0.115474368,0.217579116,,
16316,30443.75571,1,30003075.95,0.088455628,0.172881038,,
16317,30443.78039,2,30003080.94,0.115564149,0.217231987,,
16318,30443.80595,1,30003085.93,0.088515275,0.173215469,,
16319,30443.83035,2,30003090.91,0.11541234,0.216519742,,
16320,30443.85558,1,30003095.9,0.08872756,0.175029348,,
16321,30443.88127,2,30003100.89,0.115839912,0.21603347,,
16322,30443.90659,1,30003105.87,0.088443409,0.174376423,,
16323,30443.93091,2,30003110.86,0.115709435,0.215331409,,
16324,30443.95606,1,30003115.85,0.088472197,0.173682099,,
16325,30443.98086,2,30003120.83,0.115422281,0.215136451,,
16326,30444.00617,1,30003125.82,0.088713269,0.173147485,,
16327,30444.03127,2,30003130.81,0.116015435,0.214527768,,
16328,30444.05701,1,30003135.79,0.088391322,0.17272847,,
16329,30444.08124,2,30003140.78,0.116044119,0.214495826,,
16330,30444.10689,1,30003145.77,0.088637986,0.173739899,,
16331,30444.13135,2,30003150.75,0.115451069,0.21405016,,
16332,30444.15674,1,30003155.74,0.088428497,0.173654787,,
16333,30444.18212,2,30003160.73,0.115517343,0.214033693,,
16334,30444.20701,1,30003165.71,0.088271096,0.173443031,,
16335,30444.2322,2,30003170.7,0.114910209,0.21379231,,
16336,30444.25743,1,30003175.68,0.0887025,0.173636666,,
16337,30444.28193,2,30003180.67,0.114821982,0.213041708,,
16338,30444.30761,1,30003185.66,0.08869639,0.173794524,,
16339,30444.33211,2,30003190.64,0.115008067,0.213540147,,
16340,30444.35726,1,30003195.63,0.088785653,0.17382759,,
