FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
29803,188732.308288,2,59314112.7168,0.018839966130398
29804,188732.32496,1,59314129.7152,0.0254437083893676
29805,188732.341632,2,59314146.4192,0.018928790822002
29806,188732.358272,1,59314162.9184,0.0254628015473759
29807,188732.374944,2,59314179.5328,0.0189005661536418
29808,188732.391616,1,59314196.0832,0.0255765303581212
29809,188732.408288,2,59314212.7104,0.0190018429048165
29810,188732.42496,1,59314229.504,0.0257035413657419
29811,188732.4416,2,59314246.1696,0.0190441799073567
29812,188732.458272,1,59314262.8352,0.0257990071557836
29813,188732.474944,2,59314279.424,0.0190068237286447
29814,188732.491616,1,59314296.0512,0.025706031777656
29815,188732.508288,2,59314313.344,0.0189321113712208
29816,188732.524928,1,59314329.5744,0.0256686755989441
29817,188732.5416,2,59314346.2656,0.0188989058790324
29818,188732.558272,1,59314362.8672,0.025623018047185
29819,188732.574944,2,59314379.5584,0.0190267470239578
29820,188732.591616,1,59314396.2752,0.0255923029669107
29821,188732.608288,2,59314412.7872,0.0190333881223954
29822,188732.624928,1,59314429.5296,0.025628829008318
29823,188732.6416,2,59314446.6816,0.0189852401587223
29824,188732.658272,1,59314462.8864,0.0256105659876143
29825,188732.674944,2,59314479.7184,0.0190018429048165
29826,188732.691616,1,59314496.128,0.0256130563995285
29827,188732.708256,2,59314512.7424,0.0189993524929023
29828,188732.724928,1,59314529.5488,0.0256313194202321
29829,188732.7416,2,59314546.3296,0.0189520346665338
29830,188732.758272,1,59314562.9056,0.0255798509073401
29831,188732.774944,2,59314579.6096,0.0189644867261045
29832,188732.791616,1,59314596.3264,0.0255840015938636
29833,188732.808256,2,59314612.8384,0.0189877305706364
29834,188732.824928,1,59314629.6576,0.0257110126014843
29835,188732.8416,2,59314646.4,0.0190093141405588
29836,188732.858272,1,59314662.912,0.0256379605186698
29837,188732.874912,2,59314679.7184,0.0189711278245422
29838,188732.891584,1,59314696.3328,0.0257251249356644
29839,188732.908256,2,59314712.896,0.0189462237054009
29840,188732.924928,1,59314729.6,0.0256354701067557
29841,188732.9416,2,59314746.2528,0.0189636565887998
29842,188732.95824,1,59314762.9184,0.0254860453919078
29843,188732.974912,2,59314779.5968,0.0189752785110657
29844,188732.991584,1,59314796.224,0.0255773604954259
29845,188733.008256,2,59314812.8384,0.0189453935680962
29846,188733.024928,1,59314829.6576,0.0254960070395643
29847,188733.0416,2,59314846.272,0.0189619963141904
29848,188733.05824,1,59314863.0656,0.0255649084358553
29849,188733.074912,2,59314879.616,0.0189387524696585
29850,188733.091584,1,59314896.256,0.0255898125549966
29851,188733.108256,2,59314912.896,0.0189155086251266
29852,188733.124928,1,59314929.6896,0.0253781275422955
29853,188733.1416,2,59314946.4448,0.018854078464578
29854,188733.15824,1,59314962.9312,0.0253598645215919
29855,188733.174912,2,59314979.712,0.0188607195630157
29856,188733.191584,1,59314996.3008,0.0254503494878053
29857,188733.208256,2,59315012.9664,0.0189470538427056
29858,188733.224928,1,59315029.8368,0.025545815277847
29859,188733.2416,2,59315046.1824,0.0189711278245422
29860,188733.25824,1,59315062.976,0.0256072454383955
29861,188733.274912,2,59315079.6288,0.0190093141405588
29862,188733.291584,1,59315096.1664,0.0255043084126114
29863,188733.308256,2,59315112.9728,0.0189528648038386
29864,188733.324896,1,59315129.7536,0.025628829008318
29865,188733.341568,2,59315146.2912,0.0190383689462237
29866,188733.35824,1,59315162.9824,0.0254968371768691
29867,188733.374912,2,59315179.7504,0.0189213195862596
29868,188733.391584,1,59315196.4288,0.025399711112218
29869,188733.408224,2,59315212.928,0.0188615497003204
29870,188733.424896,1,59315229.6832,0.0254171439956169
29871,188733.441568,2,59315246.7072,0.0189528648038386
29872,188733.45824,1,59315263.168,0.0252967740864339
29873,188733.474912,2,59315279.6416,0.0189329415085255
29874,188733.491584,1,59315296.1664,0.0251747439026415
29875,188733.508224,2,59315312.9088,0.0188366455811791
29876,188733.524896,1,59315329.6128,0.0251431986850625
29877,188733.541568,2,59315346.2144,0.0188582291511016
29878,188733.55824,1,59315362.9312,0.0250942205840846
29879,188733.574912,2,59315379.7248,0.0188175524231708
29880,188733.591552,1,59315396.1856,0.0251365575866248
29881,188733.608224,2,59315412.8768,0.0188590592884063
29882,188733.624896,1,59315429.8368,0.0251431986850625
29883,188733.641568,2,59315446.3616,0.0188573990137969
29884,188733.65824,1,59315462.912,0.0251988178844781
29885,188733.67488,2,59315479.7568,0.018871511347977
29886,188733.691552,1,59315496.4096,0.0253316398532317
29887,188733.708224,2,59315512.832,0.0189312812339161
29888,188733.724896,1,59315529.7024,0.0251730836280321
29889,188733.741568,2,59315546.432,0.018854078464578
29890,188733.75824,1,59315563.008,0.0251398781358437
29891,188733.77488,2,59315579.7632,0.0189179990370407
29892,188733.791552,1,59315596.2112,0.0250942205840846
29893,188733.808224,2,59315613.1584,0.0188167222858661
29894,188733.824896,1,59315629.6704,0.025095880858694
29895,188733.841568,2,59315646.5024,0.0187884976175059
29896,188733.858208,1,59315662.9248,0.0251722534907274
29897,188733.87488,2,59315679.808,0.0188640401122346
29898,188733.891552,1,59315696.3328,0.0251705932161179
29899,188733.908224,2,59315712.9216,0.0188906045059853
29900,188733.924896,1,59315729.792,0.0251681028042038
29901,188733.941568,2,59315746.2912,0.0188706812106722
29902,188733.958208,1,59315762.9568,0.0251224452524448
29903,188733.97488,2,59315779.7376,0.0188681907987581
29904,188733.991552,1,59315796.4032,0.0250618452292009
29905,188734.008224,2,59315813.0304,0.0188233633843038
29906,188734.024896,1,59315829.76,0.0252594179077219
29907,188734.041568,2,59315846.2464,0.0188515880526639
29908,188734.058208,1,59315862.9632,0.0251855356876027
29909,188734.07488,2,59315879.6288,0.0188947551925088
