fm_fp,ts_fp,LedState,ts,G0,G1,Unnamed: 6,Unnamed: 7,G0-pks,G1-pks,event,event_type
16319,30443.83035,2,30003090.91,0.4264889219663009,0.5904100359909402,,,False,False,,
16321,30443.88127,2,30003100.89,0.5412754425945933,0.557111790695447,,,False,False,,
16323,30443.93091,2,30003110.86,0.5062538337764154,0.5090012282893808,,,False,False,,
16325,30443.98086,2,30003120.83,0.4291723190039626,0.4956994822729964,,,False,False,,
16327,30444.03127,2,30003130.81,0.5884092892406799,0.4539985919659192,,,False,False,,
16329,30444.08124,2,30003140.78,0.5961144140205478,0.4518866463391096,,,False,False,,
16331,30444.13135,2,30003150.75,0.4369151853712592,0.4213756250721816,,,False,False,,
16333,30444.18212,2,30003160.73,0.4547113364333568,0.4203258928018635,,,False,False,,
16335,30444.2322,2,30003170.7,0.291731260342247,0.4038373431028835,,,False,False,,
16337,30444.28193,2,30003180.67,0.2680516517671184,0.3523946996774382,,,False,False,,
16339,30444.33211,2,30003190.64,0.3180110377482158,0.3866893717318707,,,False,False,,
16341,30444.3828,2,30003200.62,0.3422566930887575,0.3602547498904184,,,False,False,,
16343,30444.43258,2,30003210.59,0.3228580519009819,0.388448375813062,,,False,False,,
16345,30444.4825,2,30003220.56,0.3577504245652266,0.2987876419624832,,,False,False,,
16347,30444.53306,2,30003230.54,0.4238334394075632,0.42832993840845,,,False,False,,
16349,30444.58296,2,30003240.51,0.3677677790291553,0.4314473751183917,,,False,False,,
16351,30444.63297,2,30003250.48,0.3983515316032927,0.4942545536085019,,,False,False,,
16353,30444.6837,2,30003260.46,0.3304716642440538,0.5285855023026913,,,False,False,,
16355,30444.73427,2,30003270.43,0.2751565882565449,0.5918057418618387,,,False,False,,
16357,30444.78355,2,30003280.4,0.1637159118584611,0.5780134446307399,,,False,False,,
16359,30444.83386,2,30003290.37,0.1475139674474249,0.498157917351129,,,False,False,,
16361,30444.88461,2,30003300.35,0.2874864381273864,0.4238859643158871,,,False,False,,
16363,30444.93446,2,30003310.32,0.1250623159936693,0.4875464864182625,,,False,False,,
16365,30444.98447,2,30003320.29,0.2544710187544838,0.5118677556673826,,,False,False,,
16367,30445.03446,2,30003330.27,0.1618223616151029,0.4811612479930325,,,False,False,,
16369,30445.08468,2,30003340.24,0.1018370621295792,0.4215518286083146,,,False,False,,
16371,30445.13578,2,30003350.21,0.1067068120866994,0.4315463971199259,,,False,False,,
16373,30445.18524,2,30003360.19,0.1389863575822586,0.3745788617225922,,,False,False,,
16375,30445.23576,2,30003370.16,0.2085439123823541,0.3159272357859895,,,False,False,,
16377,30445.28518,2,30003380.13,0.1955389328358459,0.2562314735916626,,,False,False,,
16379,30445.33591,2,30003390.1,0.1730268040836123,0.2428157924074913,,,False,False,,
16381,30445.38565,2,30003400.08,0.1469842919388979,0.2704280779405946,,,False,False,,
16383,30445.43587,2,30003410.05,0.131199245347125,0.2363531632007594,,,False,False,,
16385,30445.48657,2,30003420.02,0.084196173917066,0.2206904245905982,,,False,False,,
16387,30445.53617,2,30003430.0,0.1792733674440525,0.1596372512199767,,,False,False,,
16389,30445.58728,2,30003439.97,0.0962429930524622,0.1590682883114992,,,False,False,,
16391,30445.63666,2,30003449.94,0.0574684429962823,0.1229414521195589,,,False,False,,
16393,30445.68682,2,30003459.92,0.1156007718423837,0.1661422982897186,,,False,False,,
16395,30445.7372,2,30003469.89,-0.0082938339584078,0.168841705045586,,,False,False,,
16397,30445.78804,2,30003479.86,-0.1598207809369749,0.1707376362830954,,,False,False,,
16399,30445.83749,2,30003489.83,-0.3419542241611783,0.1293858092589275,,,False,False,,
16401,30445.88749,2,30003499.81,-0.3883734204134357,0.0924327179043916,,,False,False,,
16403,30445.93774,2,30003509.78,-0.4040749829811337,0.0904382897328283,,,False,False,,
16405,30445.98847,2,30003519.75,-0.398676930438299,0.0689285018911114,,,False,False,,
16407,30446.03807,2,30003529.73,-0.451601202812551,0.0198322287949838,,,False,False,,
16409,30446.08841,2,30003539.7,-0.5131153315017024,0.0475033404854842,,,False,False,,
16411,30446.13825,2,30003549.67,-0.6192466186930907,0.009406179170085,,,False,False,,
16413,30446.18851,2,30003559.65,-0.5082962633553625,0.0242985627172503,,,False,False,,
16415,30446.23918,2,30003569.62,-0.4936412590972874,0.0117587694264289,,,False,False,,
16417,30446.28901,2,30003579.59,-0.4679223661521096,0.0532661650594534,,,False,False,,
16419,30446.3399,2,30003589.56,-0.4262747376787672,0.0554797493009112,,,False,False,,
16421,30446.38906,2,30003599.54,-0.4751126702317008,0.0618286878769595,,,False,False,,
16423,30446.43964,2,30003609.51,-0.4725502561041976,0.0667749703705355,,,False,False,,
16425,30446.48951,2,30003619.48,-0.4796061293801317,0.1954769184206507,,,False,False,,
16427,30446.54015,2,30003629.46,-0.4593359634365176,0.3229441100169363,,,False,False,,
16429,30446.5899,2,30003639.43,-0.3885271745921909,0.4639797865693675,,,False,False,,
16431,30446.64012,2,30003649.4,-0.4374483284697196,0.4771788327021362,,,False,False,,
16433,30446.69007,2,30003659.38,-0.4213200752539532,0.5043867056086452,,,False,False,,
16435,30446.7409,2,30003669.35,-0.3158740182946992,0.4663847125133742,,,False,False,,
16437,30446.79094,2,30003679.32,-0.3517020723790172,0.4876685001014609,,,False,False,,
16439,30446.84079,2,30003689.29,-0.3685711298596327,0.4475783720220057,,,False,False,,
16441,30446.89075,2,30003699.27,-0.3282856197076226,0.3865339310553777,,,False,False,,
16443,30446.94093,2,30003709.24,-0.3999740013469076,0.3917251893394395,,,False,False,,
16445,30446.99116,2,30003719.21,-0.4896761686801109,0.3589526538840593,,,False,False,,
16447,30447.04147,2,30003729.19,-0.4941745250845807,0.3048898690274082,,,False,False,,
16449,30447.0916,2,30003739.16,-0.5363683309591937,0.215804897283618,,,False,False,,
16451,30447.14222,2,30003749.13,-0.6161740984232448,0.1892513994895049,,,False,False,,
16453,30447.19197,2,30003759.11,-0.5997124343391272,0.1196862051924807,,,False,False,,
16455,30447.242,2,30003769.08,-0.6902207582193001,0.0982396821398313,,,False,False,,
16457,30447.29216,2,30003779.05,-0.7070619002922011,0.0390199170264338,,,False,False,,
16459,30447.34278,2,30003789.02,-0.7873680596303729,0.0697184839435037,,,False,False,,
16461,30447.393,2,30003799.0,-0.9183237123770516,-0.0294986929932692,,,False,False,,
16463,30447.4427,2,30003808.97,-0.8696150577123426,-0.0398689790925945,,,False,False,,
16465,30447.49309,2,30003818.94,-0.843062368781158,-0.0160478194059922,,,False,False,,
16467,30447.54308,2,30003828.92,-0.7791199954197218,-0.0323240004329177,,,False,False,,
16469,30447.59333,2,30003838.89,-0.7790595418236768,-0.021503970450308,,,False,False,,
16471,30447.64425,2,30003848.86,-0.7038307352701683,0.1221915712947397,,,False,False,,
16473,30447.69358,2,30003858.84,-0.5508207540890346,0.2371475707531997,,,False,False,,
16475,30447.74403,2,30003868.81,-0.6199239703393375,0.242538344954246,,,False,False,,
16477,30447.79382,2,30003878.78,-0.4489836924575928,0.1870772299809873,,,False,False,,
16479,30447.84566,2,30003888.75,-0.5755193229716568,0.1668833265022603,,,False,False,,
16481,30447.89482,2,30003898.73,-0.5296463066163899,0.1255989920865072,,,False,False,,
16483,30447.94474,2,30003908.7,-0.4687341972776885,0.0254827807877698,,,False,False,,
16485,30447.99469,2,30003918.67,-0.4710087227813672,0.0100826217496127,,,False,False,,
16487,30448.04493,2,30003928.65,-0.510033486086303,-0.0008960807688264,,,False,False,,
16489,30448.09499,2,30003938.62,-0.5300160333469285,0.0064419799401915,,,False,False,,
16491,30448.14536,2,30003948.59,-0.5425206440133026,-0.0220410765226313,,,False,False,,
16493,30448.19612,2,30003958.57,-0.328186268126226,-0.0642061819063565,,,False,False,,
16495,30448.24535,2,30003968.54,-0.2425330242790182,-0.1047824332658333,,,False,False,,
16497,30448.29586,2,30003978.51,-0.1209636168160564,-0.0646374901161791,,,False,False,,
16499,30448.3458,2,30003988.48,-0.2552829522464824,-0.1118096995959349,,,False,False,,
16501,30448.39654,2,30003998.46,-0.2661476050550163,-0.1183534416221069,,,False,False,,
16503,30448.44604,2,30004008.43,-0.2740375662592945,-0.1088999886587212,,,False,False,,
16505,30448.49649,2,30004018.4,-0.3612933618515863,-0.0932819708131851,,,False,False,,
16507,30448.54655,2,30004028.38,-0.3690166164709132,-0.094283078297703,,,False,False,,
16509,30448.59663,2,30004038.35,-0.317361465499704,-0.0699583341009523,,,False,False,,
16511,30448.6469,2,30004048.32,-0.2971466157557785,-0.0223550702237547,,,False,False,,
16513,30448.69706,2,30004058.3,-0.2837426056403165,-0.016705858674937,,,False,False,,
16515,30448.74789,2,30004068.27,-0.3283551561253462,-0.0159501873664627,,,False,False,,
16517,30448.79804,2,30004078.24,-0.3846428561791427,-0.0770314940537515,,,False,False,,
16519,30448.84773,2,30004088.21,-0.4090454344492438,-0.1134361700581537,,,False,False,,
16521,30448.89876,2,30004098.19,-0.5685507318457659,-0.1748171303618092,,,False,False,,
16523,30448.94806,2,30004108.16,-0.5045527995995165,-0.230936861399805,,,False,False,,
16525,30448.99813,2,30004118.13,-0.4221518302185502,-0.2511991237620988,,,False,False,,
16527,30449.04864,2,30004128.11,-0.4416619127589495,-0.301358515873965,,,False,False,,
16529,30449.09841,2,30004138.08,-0.3731328178202565,-0.2717000490649045,,,False,False,,
16531,30449.14885,2,30004148.05,-0.2739413898252102,-0.2244146763378861,,,False,False,,
16533,30449.19926,2,30004158.03,-0.2089426786065059,0.0351736429806274,,,False,False,,
16535,30449.24943,2,30004168.0,0.0268800204643946,0.3628453126302368,,,False,False,,
16537,30449.29937,2,30004177.97,0.0770619140323965,0.8325349923226668,,,False,False,,
16539,30449.34917,2,30004187.94,0.2293768667710736,1.204067217061538,,,False,False,,
16541,30449.39939,2,30004197.92,0.1495710828918137,1.290664504457256,,,False,True,,
16543,30449.44943,2,30004207.89,0.1864096792753148,1.2538147826072472,,,False,False,,
16545,30449.50025,2,30004217.86,0.2558839830212414,1.183209397326651,,,False,False,,
16547,30449.54986,2,30004227.84,0.2645063596387562,1.1261225941238415,,,False,False,,
16549,30449.60054,2,30004237.81,0.2702101499369768,1.0551040206009217,,,False,False,,
16551,30449.65028,2,30004247.78,0.2947056926505552,1.0159481953157032,,,False,False,,
16553,30449.70094,2,30004257.76,0.2388625389971934,0.9137978045353856,,,False,False,,
16555,30449.75064,2,30004267.73,0.2309169993731912,0.8234274179298205,,,False,False,,
16557,30449.80073,2,30004277.7,0.1555868073237681,0.745177433793568,,,False,False,,
16559,30449.85153,2,30004287.67,-0.0412244253110907,0.6412338510298047,,,False,False,,
16561,30449.90141,2,30004297.65,-0.0253184718456602,0.5809239056652098,,,False,False,,
16563,30449.95118,2,30004307.62,-0.0450231868676234,0.5954566089467087,,,False,False,,
16565,30450.00179,2,30004317.59,-0.065978609747558,0.5394954820600864,,,False,False,,
16567,30450.05239,2,30004327.57,-0.1311342885967166,0.55467724027474,,,False,False,,
16569,30450.10216,2,30004337.54,-0.2037123356532785,0.5072412118564325,,,False,False,,
16571,30450.15201,2,30004347.51,-0.2726209430721708,0.5228225094354778,,,False,False,,
16573,30450.20269,2,30004357.49,-0.2274150409115808,0.436868865240324,,,False,False,,
16575,30450.25226,2,30004367.46,-0.2373900643561162,0.3693228671523007,,,False,False,,
16577,30450.30241,2,30004377.43,-0.2726063467879429,0.2925162913933908,,,False,False,,
16579,30450.35265,2,30004387.4,-0.4596323201442991,0.2826808511927592,,,False,False,,
16581,30450.40342,2,30004397.38,-0.4355257664243109,0.2700036646545897,,,False,False,,
16583,30450.45327,2,30004407.35,-0.4261804608852819,0.295444551245349,,,False,False,,
16585,30450.50296,2,30004417.32,-0.51343653913708,0.256306671529473,,,False,False,,
16587,30450.55318,2,30004427.3,-0.4799060570741164,0.2563218569699753,,,False,False,,
16589,30450.60338,2,30004437.27,-0.3999238314688859,0.2542533841553769,,,False,False,,
16591,30450.65391,2,30004447.24,-0.4031435875341991,0.2443089221067241,,,False,False,,
16593,30450.70408,2,30004457.22,-0.2121047640907892,0.3090890436189001,,,False,False,,
16595,30450.75397,2,30004467.19,-0.1697345007399743,0.3612221084361615,,,False,False,,
16597,30450.80438,2,30004477.16,-0.1528833418908335,0.3898269032114367,,,False,False,,
16599,30450.85469,2,30004487.13,-0.0809905835651895,0.4838549446058433,,,False,False,,
16601,30450.90455,2,30004497.11,-0.2132251561046008,0.4739330629043429,,,False,False,,
16603,30450.95496,2,30004507.08,-0.3412896301681262,0.5201148319640412,,,False,False,,
16605,30451.00472,2,30004517.05,-0.527426233918638,0.5173018162636319,,,False,False,,
16607,30451.05504,2,30004527.03,-0.442328969388238,0.4610951967611026,,,False,False,,
16609,30451.10561,2,30004537.0,-0.4300648139271045,0.3979205227632851,,,False,False,,
16611,30451.15613,2,30004546.97,-0.4084322985261649,0.3270967231231497,,,False,False,,
16613,30451.20605,2,30004556.95,-0.3294508578214173,0.3257816360416695,,,False,False,,
16615,30451.25613,2,30004566.92,-0.3818192083568128,0.2712683018056532,,,False,False,,
16617,30451.30632,2,30004576.89,-0.3260498151173161,0.2515682463139203,,,False,False,,
16619,30451.35628,2,30004586.86,-0.335496537001086,0.2778033436207028,,,False,False,,
16621,30451.4063,2,30004596.84,-0.2558477315198564,0.3421156718300642,,,False,False,,
16623,30451.45674,2,30004606.81,-0.3767682235685274,0.4322758097257437,,,False,False,,
16625,30451.50644,2,30004616.78,-0.2584790264610606,0.4427315946841545,,,False,False,,
16627,30451.55708,2,30004626.76,-0.328860895911011,0.417965443362947,,,False,False,,
16629,30451.60685,2,30004636.73,-0.3159852152731026,0.4783600795254329,,,False,False,,
16631,30451.657,2,30004646.7,-0.315285343014605,0.6504354061266125,,,False,False,,
16633,30451.70816,2,30004656.68,-0.2379441338467636,0.9308320579080545,,,False,False,,
16635,30451.7574,2,30004666.65,-0.2543684050268315,1.079420011226147,,,False,False,,
16637,30451.80819,2,30004676.62,-0.3616393021400327,1.0914327290227757,,,False,False,,
16639,30451.85779,2,30004686.59,-0.2903025101264493,1.1175859303768405,,,False,False,,
16641,30451.90892,2,30004696.57,-0.3460066219937034,1.1579432469147704,,,False,False,,
16643,30451.95841,2,30004706.54,-0.269054398240319,1.1209067180046912,,,False,False,,
16645,30452.00877,2,30004716.51,-0.1858754822693868,1.0476858159830778,,,False,False,,
16647,30452.05896,2,30004726.49,-0.2346852679996073,0.9380309566265072,,,False,False,,
16649,30452.10908,2,30004736.46,-0.2072985380963808,0.8378772383876837,,,False,False,,
